,Year,Month,comid,count,mean,std,min,25%,50%,75%,max,monthly_mean,YYYY/MO
0,1981,1,8625279,31.0,0.0033967741935483,0.0177144664774484,0.0,0.0,0.0,0.0,0.0987,0.1052999999999999,1981/1
1,1981,1,8625313,31.0,0.0033967741935483,0.0177144664774484,0.0,0.0,0.0,0.0,0.0987,0.1052999999999999,1981/1
2,1981,1,8625375,31.0,0.0035612903225806,0.0186897240468187,0.0,0.0,0.0,0.0,0.1042,0.1103999999999999,1981/1
3,1981,1,8625523,31.0,0.0035612903225806,0.0186897240468187,0.0,0.0,0.0,0.0,0.1042,0.1103999999999999,1981/1
4,1981,1,8625547,31.0,0.0035612903225806,0.0186897240468187,0.0,0.0,0.0,0.0,0.1042,0.1103999999999999,1981/1
5,1981,1,8625615,31.0,0.0035612903225806,0.0186897240468187,0.0,0.0,0.0,0.0,0.1042,0.1103999999999999,1981/1
6,1981,1,8625685,31.0,0.0035612903225806,0.0186897240468187,0.0,0.0,0.0,0.0,0.1042,0.1103999999999999,1981/1
7,1981,1,8625697,31.0,0.0035612903225806,0.0186897240468187,0.0,0.0,0.0,0.0,0.1042,0.1103999999999999,1981/1
8,1981,1,8625717,31.0,0.0035612903225806,0.0186897240468187,0.0,0.0,0.0,0.0,0.1042,0.1103999999999999,1981/1
9,1981,1,8625727,31.0,0.0035612903225806,0.0186897240468187,0.0,0.0,0.0,0.0,0.1042,0.1103999999999999,1981/1
10,1981,1,8625731,31.0,0.0035612903225806,0.0186897240468187,0.0,0.0,0.0,0.0,0.1042,0.1103999999999999,1981/1
11,1981,1,8625735,31.0,0.0035612903225806,0.0186897240468187,0.0,0.0,0.0,0.0,0.1042,0.1103999999999999,1981/1
12,1981,1,8625739,31.0,0.0035612903225806,0.0186897240468187,0.0,0.0,0.0,0.0,0.1042,0.1103999999999999,1981/1
13,1981,1,8625747,31.0,0.0035612903225806,0.0186897240468187,0.0,0.0,0.0,0.0,0.1042,0.1103999999999999,1981/1
14,1981,1,8625775,31.0,0.0035612903225806,0.0186897240468187,0.0,0.0,0.0,0.0,0.1042,0.1103999999999999,1981/1
15,1981,1,8627469,31.0,0.0033967741935483,0.0177144664774484,0.0,0.0,0.0,0.0,0.0987,0.1052999999999999,1981/1
16,1981,1,8628577,31.0,0.0024806451612903,0.0129810225420249,0.0,0.0,0.0,0.0,0.0724,0.0769,1981/1
17,1981,1,8628579,31.0,0.0024806451612903,0.0129810225420249,0.0,0.0,0.0,0.0,0.0724,0.0769,1981/1
18,1981,1,8628581,31.0,0.0024806451612903,0.0129810225420249,0.0,0.0,0.0,0.0,0.0724,0.0769,1981/1
19,1981,1,8628587,31.0,0.0024806451612903,0.0129810225420249,0.0,0.0,0.0,0.0,0.0724,0.0769,1981/1
20,1981,1,8628591,31.0,0.0024806451612903,0.0129810225420249,0.0,0.0,0.0,0.0,0.0724,0.0769,1981/1
21,1981,1,8628603,31.0,0.0024806451612903,0.0129810225420249,0.0,0.0,0.0,0.0,0.0724,0.0769,1981/1
22,1981,1,8628611,31.0,0.0024806451612903,0.0129810225420249,0.0,0.0,0.0,0.0,0.0724,0.0769,1981/1
23,1981,1,8628623,31.0,0.0024806451612903,0.0129810225420249,0.0,0.0,0.0,0.0,0.0724,0.0769,1981/1
24,1981,1,8628627,31.0,0.0024806451612903,0.0129810225420249,0.0,0.0,0.0,0.0,0.0724,0.0769,1981/1
25,1981,1,8628631,31.0,0.0024806451612903,0.0129810225420249,0.0,0.0,0.0,0.0,0.0724,0.0769,1981/1
26,1981,1,8628641,31.0,0.0024806451612903,0.0129810225420249,0.0,0.0,0.0,0.0,0.0724,0.0769,1981/1
27,1981,1,8628643,31.0,0.0024806451612903,0.0129810225420249,0.0,0.0,0.0,0.0,0.0724,0.0769,1981/1
28,1981,1,8629331,31.0,0.0024806451612903,0.0129810225420249,0.0,0.0,0.0,0.0,0.0724,0.0769,1981/1
29,1981,2,8625279,28.0,0.0775749999999999,0.2188234458712387,0.0,0.0,0.0,0.011,0.9458,2.1721,1981/2
30,1981,2,8625313,28.0,0.0775749999999999,0.2188234458712387,0.0,0.0,0.0,0.011,0.9458,2.1721,1981/2
31,1981,2,8625375,28.0,0.0650821428571428,0.2011382039213824,0.0,0.0,0.0,0.010425,0.8152,1.8223000000000005,1981/2
32,1981,2,8625523,28.0,0.0650821428571428,0.2011382039213824,0.0,0.0,0.0,0.010425,0.8152,1.8223000000000005,1981/2
33,1981,2,8625547,28.0,0.0650821428571428,0.2011382039213824,0.0,0.0,0.0,0.010425,0.8152,1.8223000000000005,1981/2
34,1981,2,8625615,28.0,0.0650821428571428,0.2011382039213824,0.0,0.0,0.0,0.010425,0.8152,1.8223000000000005,1981/2
35,1981,2,8625685,28.0,0.0650821428571428,0.2011382039213824,0.0,0.0,0.0,0.010425,0.8152,1.8223000000000005,1981/2
36,1981,2,8625697,28.0,0.0650821428571428,0.2011382039213824,0.0,0.0,0.0,0.010425,0.8152,1.8223000000000005,1981/2
37,1981,2,8625717,28.0,0.0650821428571428,0.2011382039213824,0.0,0.0,0.0,0.010425,0.8152,1.8223000000000005,1981/2
38,1981,2,8625727,28.0,0.0650821428571428,0.2011382039213824,0.0,0.0,0.0,0.010425,0.8152,1.8223000000000005,1981/2
39,1981,2,8625731,28.0,0.0650821428571428,0.2011382039213824,0.0,0.0,0.0,0.010425,0.8152,1.8223000000000005,1981/2
40,1981,2,8625735,28.0,0.0650821428571428,0.2011382039213824,0.0,0.0,0.0,0.010425,0.8152,1.8223000000000005,1981/2
41,1981,2,8625739,28.0,0.0650821428571428,0.2011382039213824,0.0,0.0,0.0,0.010425,0.8152,1.8223000000000005,1981/2
42,1981,2,8625747,28.0,0.0650821428571428,0.2011382039213824,0.0,0.0,0.0,0.010425,0.8152,1.8223000000000005,1981/2
43,1981,2,8625775,28.0,0.0650821428571428,0.2011382039213824,0.0,0.0,0.0,0.010425,0.8152,1.8223000000000005,1981/2
44,1981,2,8627469,28.0,0.0775749999999999,0.2188234458712387,0.0,0.0,0.0,0.011,0.9458,2.1721,1981/2
45,1981,2,8628577,28.0,0.0602428571428571,0.1880811121880789,0.0,0.0,0.0,0.0116,0.7875,1.6868,1981/2
46,1981,2,8628579,28.0,0.0602428571428571,0.1880811121880789,0.0,0.0,0.0,0.0116,0.7875,1.6868,1981/2
47,1981,2,8628581,28.0,0.0602428571428571,0.1880811121880789,0.0,0.0,0.0,0.0116,0.7875,1.6868,1981/2
48,1981,2,8628587,28.0,0.0602428571428571,0.1880811121880789,0.0,0.0,0.0,0.0116,0.7875,1.6868,1981/2
49,1981,2,8628591,28.0,0.0602428571428571,0.1880811121880789,0.0,0.0,0.0,0.0116,0.7875,1.6868,1981/2
50,1981,2,8628603,28.0,0.0602428571428571,0.1880811121880789,0.0,0.0,0.0,0.0116,0.7875,1.6868,1981/2
51,1981,2,8628611,28.0,0.0602428571428571,0.1880811121880789,0.0,0.0,0.0,0.0116,0.7875,1.6868,1981/2
52,1981,2,8628623,28.0,0.0602428571428571,0.1880811121880789,0.0,0.0,0.0,0.0116,0.7875,1.6868,1981/2
53,1981,2,8628627,28.0,0.0602428571428571,0.1880811121880789,0.0,0.0,0.0,0.0116,0.7875,1.6868,1981/2
54,1981,2,8628631,28.0,0.0602428571428571,0.1880811121880789,0.0,0.0,0.0,0.0116,0.7875,1.6868,1981/2
55,1981,2,8628641,28.0,0.0602428571428571,0.1880811121880789,0.0,0.0,0.0,0.0116,0.7875,1.6868,1981/2
56,1981,2,8628643,28.0,0.0602428571428571,0.1880811121880789,0.0,0.0,0.0,0.0116,0.7875,1.6868,1981/2
57,1981,2,8629331,28.0,0.0602428571428571,0.1880811121880789,0.0,0.0,0.0,0.0116,0.7875,1.6868,1981/2
58,1981,3,8625279,31.0,0.0876806451612903,0.3742109970051253,0.0,0.0,0.0,0.0006,2.0526,2.7181,1981/3
59,1981,3,8625313,31.0,0.0876806451612903,0.3742109970051253,0.0,0.0,0.0,0.0006,2.0526,2.7181,1981/3
60,1981,3,8625375,31.0,0.0965290322580645,0.3957304496695938,0.0,0.0,0.0,0.0001999999999999,2.1452,2.9924,1981/3
61,1981,3,8625523,31.0,0.0965290322580645,0.3957304496695938,0.0,0.0,0.0,0.0001999999999999,2.1452,2.9924,1981/3
62,1981,3,8625547,31.0,0.0965290322580645,0.3957304496695938,0.0,0.0,0.0,0.0001999999999999,2.1452,2.9924,1981/3
63,1981,3,8625615,31.0,0.0965290322580645,0.3957304496695938,0.0,0.0,0.0,0.0001999999999999,2.1452,2.9924,1981/3
64,1981,3,8625685,31.0,0.0965290322580645,0.3957304496695938,0.0,0.0,0.0,0.0001999999999999,2.1452,2.9924,1981/3
65,1981,3,8625697,31.0,0.0965290322580645,0.3957304496695938,0.0,0.0,0.0,0.0001999999999999,2.1452,2.9924,1981/3
66,1981,3,8625717,31.0,0.0965290322580645,0.3957304496695938,0.0,0.0,0.0,0.0001999999999999,2.1452,2.9924,1981/3
67,1981,3,8625727,31.0,0.0965290322580645,0.3957304496695938,0.0,0.0,0.0,0.0001999999999999,2.1452,2.9924,1981/3
68,1981,3,8625731,31.0,0.0965290322580645,0.3957304496695938,0.0,0.0,0.0,0.0001999999999999,2.1452,2.9924,1981/3
69,1981,3,8625735,31.0,0.0965290322580645,0.3957304496695938,0.0,0.0,0.0,0.0001999999999999,2.1452,2.9924,1981/3
70,1981,3,8625739,31.0,0.0965290322580645,0.3957304496695938,0.0,0.0,0.0,0.0001999999999999,2.1452,2.9924,1981/3
71,1981,3,8625747,31.0,0.0965290322580645,0.3957304496695938,0.0,0.0,0.0,0.0001999999999999,2.1452,2.9924,1981/3
72,1981,3,8625775,31.0,0.0965290322580645,0.3957304496695938,0.0,0.0,0.0,0.0001999999999999,2.1452,2.9924,1981/3
73,1981,3,8627469,31.0,0.0876806451612903,0.3742109970051253,0.0,0.0,0.0,0.0006,2.0526,2.7181,1981/3
74,1981,3,8628577,31.0,0.0722193548387096,0.2936681385729531,0.0,0.0,0.0,0.0001,1.6118,2.2388,1981/3
75,1981,3,8628579,31.0,0.0722193548387096,0.2936681385729531,0.0,0.0,0.0,0.0001,1.6118,2.2388,1981/3
76,1981,3,8628581,31.0,0.0722193548387096,0.2936681385729531,0.0,0.0,0.0,0.0001,1.6118,2.2388,1981/3
77,1981,3,8628587,31.0,0.0722193548387096,0.2936681385729531,0.0,0.0,0.0,0.0001,1.6118,2.2388,1981/3
78,1981,3,8628591,31.0,0.0722193548387096,0.2936681385729531,0.0,0.0,0.0,0.0001,1.6118,2.2388,1981/3
79,1981,3,8628603,31.0,0.0722193548387096,0.2936681385729531,0.0,0.0,0.0,0.0001,1.6118,2.2388,1981/3
80,1981,3,8628611,31.0,0.0722193548387096,0.2936681385729531,0.0,0.0,0.0,0.0001,1.6118,2.2388,1981/3
81,1981,3,8628623,31.0,0.0722193548387096,0.2936681385729531,0.0,0.0,0.0,0.0001,1.6118,2.2388,1981/3
82,1981,3,8628627,31.0,0.0722193548387096,0.2936681385729531,0.0,0.0,0.0,0.0001,1.6118,2.2388,1981/3
83,1981,3,8628631,31.0,0.0722193548387096,0.2936681385729531,0.0,0.0,0.0,0.0001,1.6118,2.2388,1981/3
84,1981,3,8628641,31.0,0.0722193548387096,0.2936681385729531,0.0,0.0,0.0,0.0001,1.6118,2.2388,1981/3
85,1981,3,8628643,31.0,0.0722193548387096,0.2936681385729531,0.0,0.0,0.0,0.0001,1.6118,2.2388,1981/3
86,1981,3,8629331,31.0,0.0722193548387096,0.2936681385729531,0.0,0.0,0.0,0.0001,1.6118,2.2388,1981/3
87,1981,4,8625279,30.0,0.0409033333333333,0.0994899769109789,0.0,0.0,0.00025,0.015,0.4921,1.2271,1981/4
88,1981,4,8625313,30.0,0.0409033333333333,0.0994899769109789,0.0,0.0,0.00025,0.015,0.4921,1.2271,1981/4
89,1981,4,8625375,30.0,0.0390966666666666,0.1122348599215466,0.0,0.0,0.00025,0.020575,0.5672,1.1729,1981/4
90,1981,4,8625523,30.0,0.0390966666666666,0.1122348599215466,0.0,0.0,0.00025,0.020575,0.5672,1.1729,1981/4
91,1981,4,8625547,30.0,0.0390966666666666,0.1122348599215466,0.0,0.0,0.00025,0.020575,0.5672,1.1729,1981/4
92,1981,4,8625615,30.0,0.0390966666666666,0.1122348599215466,0.0,0.0,0.00025,0.020575,0.5672,1.1729,1981/4
93,1981,4,8625685,30.0,0.0390966666666666,0.1122348599215466,0.0,0.0,0.00025,0.020575,0.5672,1.1729,1981/4
94,1981,4,8625697,30.0,0.0390966666666666,0.1122348599215466,0.0,0.0,0.00025,0.020575,0.5672,1.1729,1981/4
95,1981,4,8625717,30.0,0.0390966666666666,0.1122348599215466,0.0,0.0,0.00025,0.020575,0.5672,1.1729,1981/4
96,1981,4,8625727,30.0,0.0390966666666666,0.1122348599215466,0.0,0.0,0.00025,0.020575,0.5672,1.1729,1981/4
97,1981,4,8625731,30.0,0.0390966666666666,0.1122348599215466,0.0,0.0,0.00025,0.020575,0.5672,1.1729,1981/4
98,1981,4,8625735,30.0,0.0390966666666666,0.1122348599215466,0.0,0.0,0.00025,0.020575,0.5672,1.1729,1981/4
99,1981,4,8625739,30.0,0.0390966666666666,0.1122348599215466,0.0,0.0,0.00025,0.020575,0.5672,1.1729,1981/4
100,1981,4,8625747,30.0,0.0390966666666666,0.1122348599215466,0.0,0.0,0.00025,0.020575,0.5672,1.1729,1981/4
101,1981,4,8625775,30.0,0.0390966666666666,0.1122348599215466,0.0,0.0,0.00025,0.020575,0.5672,1.1729,1981/4
102,1981,4,8627469,30.0,0.0409033333333333,0.0994899769109789,0.0,0.0,0.00025,0.015,0.4921,1.2271,1981/4
103,1981,4,8628577,30.0,0.04273,0.1203965091428862,0.0,0.0,0.00015,0.009875,0.6019,1.2818999999999998,1981/4
104,1981,4,8628579,30.0,0.04273,0.1203965091428862,0.0,0.0,0.00015,0.009875,0.6019,1.2818999999999998,1981/4
105,1981,4,8628581,30.0,0.04273,0.1203965091428862,0.0,0.0,0.00015,0.009875,0.6019,1.2818999999999998,1981/4
106,1981,4,8628587,30.0,0.04273,0.1203965091428862,0.0,0.0,0.00015,0.009875,0.6019,1.2818999999999998,1981/4
107,1981,4,8628591,30.0,0.04273,0.1203965091428862,0.0,0.0,0.00015,0.009875,0.6019,1.2818999999999998,1981/4
108,1981,4,8628603,30.0,0.04273,0.1203965091428862,0.0,0.0,0.00015,0.009875,0.6019,1.2818999999999998,1981/4
109,1981,4,8628611,30.0,0.04273,0.1203965091428862,0.0,0.0,0.00015,0.009875,0.6019,1.2818999999999998,1981/4
110,1981,4,8628623,30.0,0.04273,0.1203965091428862,0.0,0.0,0.00015,0.009875,0.6019,1.2818999999999998,1981/4
111,1981,4,8628627,30.0,0.04273,0.1203965091428862,0.0,0.0,0.00015,0.009875,0.6019,1.2818999999999998,1981/4
112,1981,4,8628631,30.0,0.04273,0.1203965091428862,0.0,0.0,0.00015,0.009875,0.6019,1.2818999999999998,1981/4
113,1981,4,8628641,30.0,0.04273,0.1203965091428862,0.0,0.0,0.00015,0.009875,0.6019,1.2818999999999998,1981/4
114,1981,4,8628643,30.0,0.04273,0.1203965091428862,0.0,0.0,0.00015,0.009875,0.6019,1.2818999999999998,1981/4
115,1981,4,8629331,30.0,0.04273,0.1203965091428862,0.0,0.0,0.00015,0.009875,0.6019,1.2818999999999998,1981/4
116,1981,5,8625279,31.0,0.0980258064516129,0.3037994403854204,0.0,0.0,0.0,0.0108,1.5889,3.0388,1981/5
117,1981,5,8625313,31.0,0.0980258064516129,0.3037994403854204,0.0,0.0,0.0,0.0108,1.5889,3.0388,1981/5
118,1981,5,8625375,31.0,0.1343387096774193,0.4264832694470905,0.0,0.0,0.0,0.0121999999999999,2.2627,4.1645,1981/5
119,1981,5,8625523,31.0,0.1343387096774193,0.4264832694470905,0.0,0.0,0.0,0.0121999999999999,2.2627,4.1645,1981/5
120,1981,5,8625547,31.0,0.1343387096774193,0.4264832694470905,0.0,0.0,0.0,0.0121999999999999,2.2627,4.1645,1981/5
121,1981,5,8625615,31.0,0.1343387096774193,0.4264832694470905,0.0,0.0,0.0,0.0121999999999999,2.2627,4.1645,1981/5
122,1981,5,8625685,31.0,0.1343387096774193,0.4264832694470905,0.0,0.0,0.0,0.0121999999999999,2.2627,4.1645,1981/5
123,1981,5,8625697,31.0,0.1343387096774193,0.4264832694470905,0.0,0.0,0.0,0.0121999999999999,2.2627,4.1645,1981/5
124,1981,5,8625717,31.0,0.1343387096774193,0.4264832694470905,0.0,0.0,0.0,0.0121999999999999,2.2627,4.1645,1981/5
125,1981,5,8625727,31.0,0.1343387096774193,0.4264832694470905,0.0,0.0,0.0,0.0121999999999999,2.2627,4.1645,1981/5
126,1981,5,8625731,31.0,0.1343387096774193,0.4264832694470905,0.0,0.0,0.0,0.0121999999999999,2.2627,4.1645,1981/5
127,1981,5,8625735,31.0,0.1343387096774193,0.4264832694470905,0.0,0.0,0.0,0.0121999999999999,2.2627,4.1645,1981/5
128,1981,5,8625739,31.0,0.1343387096774193,0.4264832694470905,0.0,0.0,0.0,0.0121999999999999,2.2627,4.1645,1981/5
129,1981,5,8625747,31.0,0.1343387096774193,0.4264832694470905,0.0,0.0,0.0,0.0121999999999999,2.2627,4.1645,1981/5
130,1981,5,8625775,31.0,0.1343387096774193,0.4264832694470905,0.0,0.0,0.0,0.0121999999999999,2.2627,4.1645,1981/5
131,1981,5,8627469,31.0,0.0980258064516129,0.3037994403854204,0.0,0.0,0.0,0.0108,1.5889,3.0388,1981/5
132,1981,5,8628577,31.0,0.1485999999999999,0.5079241176921345,0.0,0.0,0.0,0.01225,2.76,4.606599999999999,1981/5
133,1981,5,8628579,31.0,0.1485999999999999,0.5079241176921345,0.0,0.0,0.0,0.01225,2.76,4.606599999999999,1981/5
134,1981,5,8628581,31.0,0.1485999999999999,0.5079241176921345,0.0,0.0,0.0,0.01225,2.76,4.606599999999999,1981/5
135,1981,5,8628587,31.0,0.1485999999999999,0.5079241176921345,0.0,0.0,0.0,0.01225,2.76,4.606599999999999,1981/5
136,1981,5,8628591,31.0,0.1485999999999999,0.5079241176921345,0.0,0.0,0.0,0.01225,2.76,4.606599999999999,1981/5
137,1981,5,8628603,31.0,0.1485999999999999,0.5079241176921345,0.0,0.0,0.0,0.01225,2.76,4.606599999999999,1981/5
138,1981,5,8628611,31.0,0.1485999999999999,0.5079241176921345,0.0,0.0,0.0,0.01225,2.76,4.606599999999999,1981/5
139,1981,5,8628623,31.0,0.1485999999999999,0.5079241176921345,0.0,0.0,0.0,0.01225,2.76,4.606599999999999,1981/5
140,1981,5,8628627,31.0,0.1485999999999999,0.5079241176921345,0.0,0.0,0.0,0.01225,2.76,4.606599999999999,1981/5
141,1981,5,8628631,31.0,0.1485999999999999,0.5079241176921345,0.0,0.0,0.0,0.01225,2.76,4.606599999999999,1981/5
142,1981,5,8628641,31.0,0.1485999999999999,0.5079241176921345,0.0,0.0,0.0,0.01225,2.76,4.606599999999999,1981/5
143,1981,5,8628643,31.0,0.1485999999999999,0.5079241176921345,0.0,0.0,0.0,0.01225,2.76,4.606599999999999,1981/5
144,1981,5,8629331,31.0,0.1485999999999999,0.5079241176921345,0.0,0.0,0.0,0.01225,2.76,4.606599999999999,1981/5
145,1981,6,8625279,30.0,0.0794766666666666,0.2052192615200888,0.0,0.0,0.0,0.0377,0.9951,2.3843,1981/6
146,1981,6,8625313,30.0,0.0794766666666666,0.2052192615200888,0.0,0.0,0.0,0.0377,0.9951,2.3843,1981/6
147,1981,6,8625375,30.0,0.0509466666666666,0.1280097349027997,0.0,0.0,5e-05,0.04055,0.5622,1.5284,1981/6
148,1981,6,8625523,30.0,0.0509466666666666,0.1280097349027997,0.0,0.0,5e-05,0.04055,0.5622,1.5284,1981/6
149,1981,6,8625547,30.0,0.0509466666666666,0.1280097349027997,0.0,0.0,5e-05,0.04055,0.5622,1.5284,1981/6
150,1981,6,8625615,30.0,0.0509466666666666,0.1280097349027997,0.0,0.0,5e-05,0.04055,0.5622,1.5284,1981/6
151,1981,6,8625685,30.0,0.0509466666666666,0.1280097349027997,0.0,0.0,5e-05,0.04055,0.5622,1.5284,1981/6
152,1981,6,8625697,30.0,0.0509466666666666,0.1280097349027997,0.0,0.0,5e-05,0.04055,0.5622,1.5284,1981/6
153,1981,6,8625717,30.0,0.0509466666666666,0.1280097349027997,0.0,0.0,5e-05,0.04055,0.5622,1.5284,1981/6
154,1981,6,8625727,30.0,0.0509466666666666,0.1280097349027997,0.0,0.0,5e-05,0.04055,0.5622,1.5284,1981/6
155,1981,6,8625731,30.0,0.0509466666666666,0.1280097349027997,0.0,0.0,5e-05,0.04055,0.5622,1.5284,1981/6
156,1981,6,8625735,30.0,0.0509466666666666,0.1280097349027997,0.0,0.0,5e-05,0.04055,0.5622,1.5284,1981/6
157,1981,6,8625739,30.0,0.0509466666666666,0.1280097349027997,0.0,0.0,5e-05,0.04055,0.5622,1.5284,1981/6
158,1981,6,8625747,30.0,0.0509466666666666,0.1280097349027997,0.0,0.0,5e-05,0.04055,0.5622,1.5284,1981/6
159,1981,6,8625775,30.0,0.0509466666666666,0.1280097349027997,0.0,0.0,5e-05,0.04055,0.5622,1.5284,1981/6
160,1981,6,8627469,30.0,0.0794766666666666,0.2052192615200888,0.0,0.0,0.0,0.0377,0.9951,2.3843,1981/6
161,1981,6,8628577,30.0,0.0634466666666666,0.1638734682893951,0.0,0.0,0.0,0.03505,0.7828,1.9034000000000004,1981/6
162,1981,6,8628579,30.0,0.0634466666666666,0.1638734682893951,0.0,0.0,0.0,0.03505,0.7828,1.9034000000000004,1981/6
163,1981,6,8628581,30.0,0.0634466666666666,0.1638734682893951,0.0,0.0,0.0,0.03505,0.7828,1.9034000000000004,1981/6
164,1981,6,8628587,30.0,0.0634466666666666,0.1638734682893951,0.0,0.0,0.0,0.03505,0.7828,1.9034000000000004,1981/6
165,1981,6,8628591,30.0,0.0634466666666666,0.1638734682893951,0.0,0.0,0.0,0.03505,0.7828,1.9034000000000004,1981/6
166,1981,6,8628603,30.0,0.0634466666666666,0.1638734682893951,0.0,0.0,0.0,0.03505,0.7828,1.9034000000000004,1981/6
167,1981,6,8628611,30.0,0.0634466666666666,0.1638734682893951,0.0,0.0,0.0,0.03505,0.7828,1.9034000000000004,1981/6
168,1981,6,8628623,30.0,0.0634466666666666,0.1638734682893951,0.0,0.0,0.0,0.03505,0.7828,1.9034000000000004,1981/6
169,1981,6,8628627,30.0,0.0634466666666666,0.1638734682893951,0.0,0.0,0.0,0.03505,0.7828,1.9034000000000004,1981/6
170,1981,6,8628631,30.0,0.0634466666666666,0.1638734682893951,0.0,0.0,0.0,0.03505,0.7828,1.9034000000000004,1981/6
171,1981,6,8628641,30.0,0.0634466666666666,0.1638734682893951,0.0,0.0,0.0,0.03505,0.7828,1.9034000000000004,1981/6
172,1981,6,8628643,30.0,0.0634466666666666,0.1638734682893951,0.0,0.0,0.0,0.03505,0.7828,1.9034000000000004,1981/6
173,1981,6,8629331,30.0,0.0634466666666666,0.1638734682893951,0.0,0.0,0.0,0.03505,0.7828,1.9034000000000004,1981/6
174,1981,7,8625279,31.0,0.1149548387096773,0.2241398891149745,0.0,0.0,0.0006,0.09935,1.024,3.563599999999999,1981/7
175,1981,7,8625313,31.0,0.1149548387096773,0.2241398891149745,0.0,0.0,0.0006,0.09935,1.024,3.563599999999999,1981/7
176,1981,7,8625375,31.0,0.0605419354838709,0.1241444528877376,0.0,0.0,0.0004,0.0808,0.6062,1.8768,1981/7
177,1981,7,8625523,31.0,0.0605419354838709,0.1241444528877376,0.0,0.0,0.0004,0.0808,0.6062,1.8768,1981/7
178,1981,7,8625547,31.0,0.0605419354838709,0.1241444528877376,0.0,0.0,0.0004,0.0808,0.6062,1.8768,1981/7
179,1981,7,8625615,31.0,0.0605419354838709,0.1241444528877376,0.0,0.0,0.0004,0.0808,0.6062,1.8768,1981/7
180,1981,7,8625685,31.0,0.0605419354838709,0.1241444528877376,0.0,0.0,0.0004,0.0808,0.6062,1.8768,1981/7
181,1981,7,8625697,31.0,0.0605419354838709,0.1241444528877376,0.0,0.0,0.0004,0.0808,0.6062,1.8768,1981/7
182,1981,7,8625717,31.0,0.0605419354838709,0.1241444528877376,0.0,0.0,0.0004,0.0808,0.6062,1.8768,1981/7
183,1981,7,8625727,31.0,0.0605419354838709,0.1241444528877376,0.0,0.0,0.0004,0.0808,0.6062,1.8768,1981/7
184,1981,7,8625731,31.0,0.0605419354838709,0.1241444528877376,0.0,0.0,0.0004,0.0808,0.6062,1.8768,1981/7
185,1981,7,8625735,31.0,0.0605419354838709,0.1241444528877376,0.0,0.0,0.0004,0.0808,0.6062,1.8768,1981/7
186,1981,7,8625739,31.0,0.0605419354838709,0.1241444528877376,0.0,0.0,0.0004,0.0808,0.6062,1.8768,1981/7
187,1981,7,8625747,31.0,0.0605419354838709,0.1241444528877376,0.0,0.0,0.0004,0.0808,0.6062,1.8768,1981/7
188,1981,7,8625775,31.0,0.0605419354838709,0.1241444528877376,0.0,0.0,0.0004,0.0808,0.6062,1.8768,1981/7
189,1981,7,8627469,31.0,0.1149548387096773,0.2241398891149745,0.0,0.0,0.0006,0.09935,1.024,3.563599999999999,1981/7
190,1981,7,8628577,31.0,0.0758258064516129,0.1641430066897803,0.0,0.0,0.0003,0.07035,0.7543,2.3506,1981/7
191,1981,7,8628579,31.0,0.0758258064516129,0.1641430066897803,0.0,0.0,0.0003,0.07035,0.7543,2.3506,1981/7
192,1981,7,8628581,31.0,0.0758258064516129,0.1641430066897803,0.0,0.0,0.0003,0.07035,0.7543,2.3506,1981/7
193,1981,7,8628587,31.0,0.0758258064516129,0.1641430066897803,0.0,0.0,0.0003,0.07035,0.7543,2.3506,1981/7
194,1981,7,8628591,31.0,0.0758258064516129,0.1641430066897803,0.0,0.0,0.0003,0.07035,0.7543,2.3506,1981/7
195,1981,7,8628603,31.0,0.0758258064516129,0.1641430066897803,0.0,0.0,0.0003,0.07035,0.7543,2.3506,1981/7
196,1981,7,8628611,31.0,0.0758258064516129,0.1641430066897803,0.0,0.0,0.0003,0.07035,0.7543,2.3506,1981/7
197,1981,7,8628623,31.0,0.0758258064516129,0.1641430066897803,0.0,0.0,0.0003,0.07035,0.7543,2.3506,1981/7
198,1981,7,8628627,31.0,0.0758258064516129,0.1641430066897803,0.0,0.0,0.0003,0.07035,0.7543,2.3506,1981/7
199,1981,7,8628631,31.0,0.0758258064516129,0.1641430066897803,0.0,0.0,0.0003,0.07035,0.7543,2.3506,1981/7
200,1981,7,8628641,31.0,0.0758258064516129,0.1641430066897803,0.0,0.0,0.0003,0.07035,0.7543,2.3506,1981/7
201,1981,7,8628643,31.0,0.0758258064516129,0.1641430066897803,0.0,0.0,0.0003,0.07035,0.7543,2.3506,1981/7
202,1981,7,8629331,31.0,0.0758258064516129,0.1641430066897803,0.0,0.0,0.0003,0.07035,0.7543,2.3506,1981/7
203,1981,8,8625279,31.0,0.1494806451612903,0.4727275574925831,0.0,0.0,0.0,0.0028499999999999,2.1318,4.633900000000001,1981/8
204,1981,8,8625313,31.0,0.1494806451612903,0.4727275574925831,0.0,0.0,0.0,0.0028499999999999,2.1318,4.633900000000001,1981/8
205,1981,8,8625375,31.0,0.0735322580645161,0.2272582794782135,0.0,0.0,0.0,0.0001,0.9693,2.2795,1981/8
206,1981,8,8625523,31.0,0.0735322580645161,0.2272582794782135,0.0,0.0,0.0,0.0001,0.9693,2.2795,1981/8
207,1981,8,8625547,31.0,0.0735322580645161,0.2272582794782135,0.0,0.0,0.0,0.0001,0.9693,2.2795,1981/8
208,1981,8,8625615,31.0,0.0735322580645161,0.2272582794782135,0.0,0.0,0.0,0.0001,0.9693,2.2795,1981/8
