,Sfc_Runoff,C,Precip
1981-05-31,0.01670,23.33000000000004,3.48
1981-06-01,0.04110,21.090000000000032,4.15
1981-06-02,0.11360,21.640000000000043,9.26
1981-06-03,0.04490,24.260000000000048,3.04
1981-06-04,0.00800,24.120000000000005,5.23
1981-06-05,0.02750,24.410000000000025,2.01
1981-06-06,0.46740,25.170000000000016,15.02
1981-06-07,0.99510,23.410000000000025,13.03
1981-06-08,0.00000,23.610000000000014,0.0
1981-06-09,0.00000,25.970000000000027,0.0
1981-06-10,0.00000,27.54000000000002,0.14
1981-06-11,0.00000,24.610000000000014,0.0
1981-06-12,0.00000,23.55000000000001,0.28
1981-06-13,0.00000,25.939999999999998,0.65
1981-06-14,0.00010,27.840000000000032,0.64
1981-06-15,0.00000,28.629999999999995,0.0
1981-06-16,0.00000,28.05000000000001,0.0
1981-06-17,0.00000,26.04000000000002,0.0
1981-06-18,0.00000,23.55000000000001,0.0
1981-06-19,0.00020,25.660000000000025,1.05
1981-06-20,0.23680,25.210000000000036,5.84
1981-06-21,0.00000,25.720000000000027,0.35
1981-06-22,0.00120,28.160000000000025,0.92
1981-06-23,0.00000,25.939999999999998,0.0
1981-06-24,0.00000,25.08000000000004,0.06
1981-06-25,0.08780,27.29000000000002,3.16
1981-06-26,0.01310,24.83000000000004,1.8
1981-06-27,0.00000,20.03000000000003,0.0
1981-06-28,0.00000,20.150000000000034,0.0
1981-06-29,0.00000,21.80000000000001,0.0
1981-06-30,0.34750,22.57000000000005,7.87
1981-07-01,0.01580,19.660000000000025,4.34
1981-07-02,0.08940,18.74000000000001,8.15
1981-07-03,0.43070,20.470000000000027,14.24
1981-07-04,0.43090,21.27000000000004,14.25
1981-07-05,0.28030,24.560000000000002,9.7
1981-07-06,0.20950,24.730000000000018,12.2
1981-07-07,0.00030,25.689999999999998,0.24
1981-07-08,0.00000,28.05000000000001,0.0
1981-07-09,0.00000,27.49000000000001,0.0
1981-07-10,1.02400,27.480000000000018,9.74
1981-07-11,0.00000,26.850000000000023,0.12
1981-07-12,0.00020,28.5,0.51
1981-07-13,0.00000,27.439999999999998,0.21
1981-07-14,0.00080,27.32000000000005,1.01
1981-07-15,0.00000,24.79000000000002,0.0
1981-07-16,0.27360,22.629999999999995,8.54
1981-07-17,0.51680,25.189999999999998,7.01
1981-07-18,0.00020,25.55000000000001,0.37
1981-07-19,0.00060,27.29000000000002,1.12
1981-07-20,0.01170,27.29000000000002,1.27
1981-07-21,0.00000,27.840000000000032,0.0
1981-07-22,0.00000,24.160000000000025,0.24
1981-07-23,0.00040,24.480000000000018,0.64
1981-07-24,0.09670,22.80000000000001,5.65
1981-07-25,0.10200,22.100000000000023,3.61
1981-07-26,0.00000,26.939999999999998,0.15
1981-07-27,0.00020,28.430000000000007,0.81
1981-07-28,0.06590,28.840000000000032,4.14
1981-07-29,0.01360,26.890000000000043,1.48
1981-07-30,0.00000,21.360000000000014,0.08
1981-07-31,0.00000,21.33000000000004,0.15
1981-08-01,0.00480,23.150000000000034,0.86
1981-08-02,0.00000,23.060000000000002,0.21
1981-08-03,0.00020,24.510000000000048,1.49
1981-08-04,0.00000,25.939999999999998,0.28
1981-08-05,0.00000,28.150000000000034,0.0
1981-08-06,0.02420,26.80000000000001,3.48
1981-08-07,1.37070,25.939999999999998,12.66
1981-08-08,2.13180,26.090000000000032,24.83
1981-08-09,0.00090,26.210000000000036,0.84
1981-08-10,0.00000,25.57000000000005,0.0
1981-08-11,0.00520,26.78000000000003,1.31
1981-08-12,0.11030,25.5,5.72
1981-08-13,0.00010,23.720000000000027,0.49
1981-08-14,0.00000,24.83000000000004,0.18
1981-08-15,0.00010,25.860000000000014,0.28
1981-08-16,0.00550,26.810000000000002,1.18
1981-08-17,0.00000,23.730000000000018,0.0
1981-08-18,0.00000,20.970000000000027,0.09
1981-08-19,0.00000,18.57000000000005,0.83
1981-08-20,0.00000,19.970000000000027,0.67
1981-08-21,0.00000,19.600000000000023,0.0
1981-08-22,0.00000,20.29000000000002,0.0
1981-08-23,0.00000,20.200000000000045,0.0
1981-08-24,0.00000,23.25,0.0
1981-08-25,0.00000,23.360000000000014,0.0
1981-08-26,0.00000,22.350000000000023,0.0
1981-08-27,0.00000,23.200000000000045,0.0
1981-08-28,0.00000,24.180000000000007,0.0
1981-08-29,0.00000,23.210000000000036,0.1
1981-08-30,0.98010,23.430000000000007,11.9
1981-08-31,0.00000,24.07000000000005,0.43
1981-09-01,0.04030,23.689999999999998,2.95
1981-09-02,0.00740,23.900000000000034,3.23
1981-09-03,0.42370,23.32000000000005,10.2
1981-09-04,2.79170,20.650000000000034,39.18
1981-09-05,0.04250,20.870000000000005,2.91
1981-09-06,0.02560,21.650000000000034,2.14
1981-09-07,0.39090,21.52000000000004,10.81
1981-09-08,0.00020,22.470000000000027,1.13
1981-09-09,0.00000,18.650000000000034,0.53
1981-09-10,0.00000,18.83000000000004,0.0
1981-09-11,0.00000,20.760000000000048,0.0
1981-09-12,0.00000,22.400000000000034,0.0
1981-09-13,0.00000,22.79000000000002,0.0
1981-09-14,0.00000,23.629999999999995,0.0
1981-09-15,0.09170,22.960000000000036,7.78
1981-09-16,0.60300,20.920000000000016,15.53
1981-09-17,0.00000,19.02000000000004,0.39
1981-09-18,0.00000,16.54000000000002,0.0
1981-09-19,0.00000,13.330000000000041,0.0
1981-09-20,0.00000,15.0,0.0
1981-09-21,0.00000,18.120000000000005,0.0
1981-09-22,0.00000,19.060000000000002,0.0
1981-09-23,0.00000,16.83000000000004,0.0
1981-09-24,0.00000,11.870000000000005,0.0
1981-09-25,0.00000,14.080000000000041,0.0
1981-09-26,0.00000,18.75,0.0
1981-09-27,0.00000,19.870000000000005,0.0
1981-09-28,0.00000,20.180000000000007,0.0
1981-09-29,0.00000,14.03000000000003,0.0
1981-09-30,0.00000,18.25,0.0
1981-10-01,0.00000,21.420000000000016,0.33
1981-10-02,0.14490,16.02000000000004,6.65
1981-10-03,0.00000,8.810000000000002,0.0
1981-10-04,0.00000,11.760000000000048,0.0
1981-10-05,0.00000,15.920000000000016,0.0
1981-10-06,0.00000,20.410000000000025,0.47
1981-10-07,0.00000,15.970000000000027,0.04
1981-10-08,0.00000,10.160000000000025,0.0
1981-10-09,0.00000,11.120000000000005,0.01
1981-10-10,0.00020,10.220000000000027,0.62
1981-10-11,0.00000,12.220000000000027,0.02
1981-10-12,0.00000,12.410000000000025,0.0
1981-10-13,0.00000,12.560000000000002,0.0
1981-10-14,0.00000,9.930000000000007,0.0
1981-10-15,0.00000,13.129999999999995,0.0
1981-10-16,0.00000,16.28000000000003,0.0
1981-10-17,0.00000,12.870000000000005,0.0
1981-10-18,0.00010,14.670000000000016,0.77
1981-10-19,0.00000,9.900000000000034,0.08
1981-10-20,0.00000,6.600000000000023,0.0
1981-10-21,0.00000,10.360000000000014,0.0
1981-10-22,0.00000,14.520000000000039,0.0
1981-10-23,0.10300,14.110000000000014,9.94
1981-10-24,0.00040,7.5,0.23
1981-10-25,0.06630,4.28000000000003,7.75
1981-10-26,0.69720,11.420000000000016,22.52
1981-10-27,3.88140,18.110000000000014,49.66
1981-10-28,0.00000,13.390000000000043,0.09
1981-10-29,0.00000,13.770000000000039,0.22
1981-10-30,0.00000,12.629999999999995,0.26
1981-10-31,0.00000,12.420000000000016,0.0
1981-11-01,0.00000,11.890000000000043,0.0
1981-11-02,0.00000,15.710000000000036,0.0
1981-11-03,0.00000,16.810000000000002,0.0
1981-11-04,0.00220,18.07000000000005,0.66
1981-11-05,0.00200,17.05000000000001,1.0
1981-11-06,0.00250,13.57000000000005,0.78
1981-11-07,0.00000,6.9500000000000455,0.0
1981-11-08,0.00000,5.920000000000016,0.0
1981-11-09,0.00000,9.720000000000027,0.0
1981-11-10,0.00000,10.740000000000009,0.0
1981-11-11,0.00000,8.770000000000039,0.0
1981-11-12,0.00000,6.25,0.0
1981-11-13,0.00000,2.900000000000034,0.0
1981-11-14,0.00000,4.650000000000034,0.0
1981-11-15,0.00000,8.020000000000039,0.0
1981-11-16,0.00000,8.730000000000018,0.0
1981-11-17,0.00090,11.129999999999995,0.51
1981-11-18,0.00000,9.590000000000032,0.0
1981-11-19,0.00000,10.370000000000005,0.05
1981-11-20,0.04260,11.670000000000016,2.19
1981-11-21,0.00000,2.5400000000000205,0.0
1981-11-22,0.00000,-0.8899999999999864,0.0
1981-11-23,0.00120,-0.4399999999999977,0.4
1981-11-24,0.48140,1.7200000000000273,14.42
1981-11-25,0.00130,2.07000000000005,0.24
1981-11-26,0.00000,3.660000000000025,0.0
1981-11-27,0.00000,9.510000000000048,0.0
1981-11-28,0.00000,7.850000000000023,0.0
1981-11-29,0.00000,2.5200000000000387,0.0
1981-11-30,0.00290,1.900000000000034,1.12
1981-12-01,0.13100,0.9000000000000341,9.37
1981-12-02,0.01500,6.270000000000039,1.76
1981-12-03,0.00210,7.460000000000036,0.64
1981-12-04,0.00270,5.939999999999998,1.41
1981-12-05,0.00000,3.5200000000000387,0.08
1981-12-06,0.00000,0.5200000000000387,0.0
1981-12-07,0.00000,3.0300000000000296,0.0
1981-12-08,0.00000,6.939999999999998,0.0
1981-12-09,0.00000,0.7900000000000205,0.0
1981-12-10,0.00000,-3.3999999999999773,0.0
1981-12-11,0.00000,-3.17999999999995,0.0
1981-12-12,0.00000,-0.6599999999999682,0.0
1981-12-13,0.00000,0.5,0.0
1981-12-14,0.00510,-1.5199999999999818,21.25
1981-12-15,0.62210,1.910000000000025,16.83
1981-12-16,0.08650,0.7400000000000091,2.5
1981-12-17,0.03630,-0.0999999999999659,0.02
1981-12-18,0.01900,0.32000000000005,0.0
1981-12-19,0.00000,-4.199999999999989,0.0
1981-12-20,0.00000,-6.239999999999952,0.26
1981-12-21,0.00000,-5.67999999999995,0.86
1981-12-22,0.18080,-0.16999999999995907,13.01
1981-12-23,0.10360,7.07000000000005,1.13
1981-12-24,0.00720,6.220000000000027,0.09
1981-12-25,0.11640,4.180000000000007,7.61
1981-12-26,0.00000,1.6100000000000136,0.0
1981-12-27,0.00080,2.4500000000000455,0.51
1981-12-28,0.00000,4.100000000000023,0.0
1981-12-29,0.00000,4.460000000000036,0.0
1981-12-30,0.48090,-0.8100000000000023,5.83
1981-12-31,0.57400,-1.9799999999999613,9.35
1982-01-01,0.25190,3.0500000000000114,4.35
1982-01-02,0.00020,1.1400000000000432,0.0
1982-01-03,0.13860,-0.75,31.31
1982-01-04,0.98340,6.160000000000025,12.72
1982-01-05,0.19530,3.170000000000016,0.0
1982-01-06,0.06840,3.590000000000032,0.72
1982-01-07,0.00000,8.660000000000025,0.23
1982-01-08,0.00000,1.240000000000009,0.08
1982-01-09,0.00000,-1.329999999999984,0.0
1982-01-10,0.00000,-12.870000000000005,0.0
1982-01-11,0.00000,-16.129999999999995,0.0
1982-01-12,0.00000,-9.67999999999995,0.0
1982-01-13,0.00000,-5.699999999999989,13.27
1982-01-14,0.00020,-2.659999999999968,3.97
1982-01-15,0.00270,-6.449999999999989,0.41
1982-01-16,0.07510,-2.5499999999999545,0.0
1982-01-17,0.00000,-13.789999999999964,0.0
1982-01-18,0.00090,-8.509999999999991,0.01
1982-01-19,0.00580,-2.3700000000000045,6.14
1982-01-20,0.30220,1.57000000000005,0.88
1982-01-21,0.58260,0.7900000000000205,9.88
1982-01-22,0.00050,-2.2999999999999545,1.47
1982-01-23,0.15450,-0.5999999999999659,7.44
1982-01-24,0.00010,-1.3199999999999932,0.1
1982-01-25,0.00000,-5.2099999999999795,0.01
1982-01-26,0.00000,-3.6499999999999773,0.09
1982-01-27,0.00000,-7.089999999999975,0.0
1982-01-28,0.05450,-3.109999999999957,0.0
1982-01-29,0.01830,0.910000000000025,0.0
1982-01-30,0.02250,2.1899999999999977,1.54
1982-01-31,0.00280,6.32000000000005,2.41
1982-02-01,0.01970,7.0,4.71
1982-02-02,0.13250,0.9000000000000341,3.65
1982-02-03,1.99070,2.9500000000000455,37.12
1982-02-04,0.00000,6.4500000000000455,0.02
1982-02-05,0.00000,5.82000000000005,0.0
1982-02-06,0.00000,5.550000000000011,0.0
1982-02-07,0.00000,-1.509999999999991,0.0
1982-02-08,0.00000,1.420000000000016,0.0
1982-02-09,0.11390,5.140000000000043,6.97
1982-02-10,0.00130,1.4700000000000273,0.67
1982-02-11,0.00000,2.4600000000000364,0.0
1982-02-12,0.00000,2.8799999999999955,0.0
1982-02-13,0.02600,2.0500000000000114,3.88
1982-02-14,0.00190,0.7300000000000182,0.41
1982-02-15,0.00000,5.6299999999999955,0.19
1982-02-16,0.48900,11.75,13.09
1982-02-17,0.65100,10.970000000000027,17.23
1982-02-18,0.00000,1.9300000000000068,0.6
1982-02-19,0.12560,2.5500000000000114,4.71
1982-02-20,0.00000,4.490000000000009,0.0
1982-02-21,0.00000,8.010000000000048,0.0
1982-02-22,0.00000,4.010000000000048,0.0
1982-02-23,0.00000,4.770000000000039,0.0
1982-02-24,0.00000,11.400000000000034,0.0
1982-02-25,0.00000,5.100000000000023,0.0
1982-02-26,0.00100,-0.42999999999995,0.32
1982-02-27,0.00000,-2.019999999999982,28.1
1982-02-28,0.17380,-0.589999999999975,4.15
1982-03-01,0.38440,0.12999999999999545,0.11
1982-03-02,0.51720,3.490000000000009,0.13
1982-03-03,0.00120,7.330000000000041,0.13
1982-03-04,0.00150,4.8799999999999955,0.61
1982-03-05,0.00230,11.360000000000014,0.83
1982-03-06,0.12210,5.550000000000011,6.42
1982-03-07,1.03900,1.7700000000000387,20.31
1982-03-08,0.00000,-0.6899999999999977,0.2
1982-03-09,0.00000,3.3799999999999955,0.0
1982-03-10,0.00000,5.460000000000036,0.0
1982-03-11,0.00010,10.78000000000003,0.16
1982-03-12,0.00800,13.890000000000043,1.54
1982-03-13,0.00050,13.860000000000014,0.56
1982-03-14,0.00000,10.490000000000009,0.0
1982-03-15,0.54070,7.75,11.69
1982-03-16,0.02700,3.7100000000000364,3.58
1982-03-17,0.00190,12.850000000000023,0.64
1982-03-18,0.00000,11.980000000000018,0.0
1982-03-19,0.04970,12.230000000000018,5.08
1982-03-20,0.26650,10.330000000000041,9.61
1982-03-21,0.01100,11.850000000000023,2.36
1982-03-22,0.00000,9.379999999999995,0.0
1982-03-23,0.00000,6.400000000000034,0.0
1982-03-24,0.00000,7.75,0.0
1982-03-25,0.03770,10.07000000000005,2.57
1982-03-26,0.13980,7.420000000000016,5.26
1982-03-27,0.00000,0.7900000000000205,0.0
1982-03-28,0.00000,-0.21999999999997044,0.0
1982-03-29,0.00000,2.900000000000034,0.0
1982-03-30,0.00000,8.07000000000005,0.0
1982-03-31,0.00260,13.710000000000036,1.79
1982-04-01,0.00010,13.620000000000005,0.14
1982-04-02,0.00360,12.680000000000007,0.77
1982-04-03,0.11440,14.800000000000011,6.86
1982-04-04,0.00000,8.490000000000009,0.05
1982-04-05,0.00000,4.930000000000007,0.09
1982-04-06,0.02780,3.990000000000009,3.85
1982-04-07,0.00000,-1.5,0.0
1982-04-08,0.00160,1.3799999999999955,1.29
1982-04-09,0.09150,3.4399999999999977,6.2
1982-04-10,0.00000,3.330000000000041,0.0
1982-04-11,0.00000,6.730000000000018,0.0
1982-04-12,0.00000,9.800000000000011,0.0
1982-04-13,0.00000,13.520000000000039,0.0
1982-04-14,0.00000,15.680000000000007,0.0
1982-04-15,0.00080,14.260000000000048,0.43
1982-04-16,0.00000,15.720000000000027,0.0
1982-04-17,0.24990,19.700000000000045,7.65
1982-04-18,0.02120,14.100000000000023,1.96
1982-04-19,0.00000,13.03000000000003,0.01
1982-04-20,0.00010,13.53000000000003,0.54
1982-04-21,0.00000,14.04000000000002,0.0
1982-04-22,0.00000,8.25,0.0
1982-04-23,0.00000,7.080000000000041,0.0
1982-04-24,0.00020,10.200000000000045,0.27
1982-04-25,0.00080,11.470000000000027,0.82
1982-04-26,1.29800,14.950000000000045,28.23
1982-04-27,0.27270,17.930000000000007,8.61
1982-04-28,0.00120,13.970000000000027,0.69
1982-04-29,0.00000,10.980000000000018,0.0
1982-04-30,0.00000,11.689999999999998,0.0
1982-05-01,0.00000,14.350000000000023,0.0
1982-05-02,0.00040,15.439999999999998,0.75
1982-05-03,0.00000,17.05000000000001,0.17
1982-05-04,0.00000,15.78000000000003,0.0
1982-05-05,0.00000,16.360000000000014,0.0
1982-05-06,0.00000,18.25,0.0
1982-05-07,0.00000,21.629999999999995,0.0
1982-05-08,0.00060,17.600000000000023,1.71
1982-05-09,0.00000,15.5,0.02
1982-05-10,0.00000,15.360000000000014,0.0
1982-05-11,0.00000,17.24000000000001,0.0
1982-05-12,0.00000,20.010000000000048,0.0
1982-05-13,0.00000,21.939999999999998,0.0
1982-05-14,0.00000,23.55000000000001,0.0
1982-05-15,0.00000,21.07000000000005,0.0
1982-05-16,0.01510,21.07000000000005,1.13
1982-05-17,0.00000,22.980000000000018,0.97
1982-05-18,0.65810,22.810000000000002,9.51
1982-05-19,0.00440,21.07000000000005,2.5
1982-05-20,0.00110,21.390000000000043,1.34
1982-05-21,0.74880,21.470000000000027,10.62
1982-05-22,0.00140,22.08000000000004,2.24
1982-05-23,0.09900,22.390000000000043,5.47
1982-05-24,0.32300,21.78000000000003,9.93
1982-05-25,0.00880,21.660000000000025,1.72
1982-05-26,1.85410,21.54000000000002,18.17
1982-05-27,1.07950,20.560000000000002,13.46
1982-05-28,0.01150,22.0,3.64
1982-05-29,0.14290,24.02000000000004,5.86
1982-05-30,0.81980,25.02000000000004,17.35
1982-05-31,0.05600,25.600000000000023,2.48
1982-06-01,0.05470,23.850000000000023,4.39
1982-06-02,0.00000,19.960000000000036,0.11
1982-06-03,0.32300,21.180000000000007,5.16
1982-06-04,0.47830,21.879999999999995,10.67
1982-06-05,0.97700,20.370000000000005,18.63
1982-06-06,0.00000,17.57000000000005,0.4
1982-06-07,0.00000,18.950000000000045,0.0
1982-06-08,0.00230,21.120000000000005,1.67
1982-06-09,0.64610,23.660000000000025,9.92
1982-06-10,1.65800,21.730000000000018,24.66
1982-06-11,0.00990,19.260000000000048,3.94
1982-06-12,0.88690,18.470000000000027,15.55
1982-06-13,1.96300,19.600000000000023,31.92
1982-06-14,0.00000,20.840000000000032,0.75
1982-06-15,0.00060,22.170000000000016,1.92
1982-06-16,0.02130,23.890000000000043,2.53
1982-06-17,0.03000,23.430000000000007,2.7
1982-06-18,0.00000,22.650000000000034,0.52
1982-06-19,0.00000,22.670000000000016,0.21
1982-06-20,0.00000,21.58000000000004,0.28
1982-06-21,0.00000,21.879999999999995,0.09
1982-06-22,0.00000,23.189999999999998,1.09
1982-06-23,0.00000,21.879999999999995,0.07
1982-06-24,0.00000,21.670000000000016,0.1
1982-06-25,0.00000,22.25,0.0
1982-06-26,0.00090,23.439999999999998,1.36
1982-06-27,0.00000,24.55000000000001,0.27
1982-06-28,0.00000,24.590000000000032,0.1
1982-06-29,0.00020,24.430000000000007,0.76
1982-06-30,0.00120,22.629999999999995,2.87
1982-07-01,0.01110,20.960000000000036,1.15
1982-07-02,0.00000,21.060000000000002,0.0
1982-07-03,0.03570,23.850000000000023,7.01
1982-07-04,0.20230,23.180000000000007,7.18
1982-07-05,0.13590,21.170000000000016,3.33
1982-07-06,0.00000,21.78000000000003,0.0
1982-07-07,0.10200,24.07000000000005,3.48
1982-07-08,0.00430,25.55000000000001,1.06
1982-07-09,0.00000,26.140000000000043,0.47
1982-07-10,0.00290,26.160000000000025,1.22
1982-07-11,0.53800,25.150000000000034,13.95
1982-07-12,0.24390,25.230000000000018,4.39
1982-07-13,1.85150,24.370000000000005,14.98
1982-07-14,0.01070,24.83000000000004,1.54
1982-07-15,0.00000,25.640000000000043,0.0
1982-07-16,0.00000,25.77000000000004,0.0
1982-07-17,0.00020,26.379999999999995,0.52
1982-07-18,0.43180,26.25,8.9
1982-07-19,0.00000,26.05000000000001,0.03
1982-07-20,0.00000,26.439999999999998,0.15
1982-07-21,0.00000,25.470000000000027,0.0
1982-07-22,0.23890,26.010000000000048,5.69
1982-07-23,1.54710,24.930000000000007,17.85
1982-07-24,0.03300,24.710000000000036,2.37
1982-07-25,0.00000,24.950000000000045,0.0
1982-07-26,0.00000,26.58000000000004,0.0
1982-07-27,0.00000,27.840000000000032,0.08
1982-07-28,0.00010,27.510000000000048,0.96
1982-07-29,0.00030,24.430000000000007,0.79
1982-07-30,0.01600,24.379999999999995,2.46
1982-07-31,0.15740,23.310000000000002,8.1
1982-08-01,0.01040,24.010000000000048,1.51
1982-08-02,0.00000,25.0,0.0
