,Sfc_Runoff,C,Precip
1981-01-01,0.00040,2.4500000000000455,0.41
1981-01-02,0.00000,0.10000000000002274,0.06
1981-01-03,0.00000,-1.1499999999999773,0.0
1981-01-04,0.00000,-4.569999999999993,0.0
1981-01-05,0.00000,-10.579999999999984,0.0
1981-01-06,0.00000,-4.810000000000002,0.0
1981-01-07,0.00360,-0.37000000000000455,2.16
1981-01-08,0.00000,-6.829999999999984,0.0
1981-01-09,0.00000,-4.17999999999995,0.0
1981-01-10,0.00000,-4.439999999999998,0.0
1981-01-11,0.00000,-9.829999999999984,0.0
1981-01-12,0.00000,-10.370000000000005,0.0
1981-01-13,0.00000,-8.829999999999984,0.0
1981-01-14,0.00000,-1.17999999999995,0.0
1981-01-15,0.00020,1.5400000000000205,0.4
1981-01-16,0.00000,0.4500000000000455,0.0
1981-01-17,0.00000,-5.1200000000000045,0.0
1981-01-18,0.00000,-4.889999999999986,0.0
1981-01-19,0.00000,0.37999999999999545,0.0
1981-01-20,0.00000,4.28000000000003,0.0
1981-01-21,0.10420,4.4500000000000455,6.86
1981-01-22,0.00000,3.5600000000000023,0.0
1981-01-23,0.00000,1.670000000000016,0.0
1981-01-24,0.00000,1.6299999999999955,0.0
1981-01-25,0.00000,4.100000000000023,0.0
1981-01-26,0.00000,6.460000000000036,0.0
1981-01-27,0.00080,9.439999999999998,0.29
1981-01-28,0.00000,5.7900000000000205,0.0
1981-01-29,0.00000,3.080000000000041,0.0
1981-01-30,0.00030,-1.7299999999999613,1.57
1981-01-31,0.00090,-4.6200000000000045,0.05
1981-02-01,0.01570,-2.9399999999999977,2.66
1981-02-02,0.81520,4.53000000000003,18.12
1981-02-03,0.00000,-6.949999999999989,0.0
1981-02-04,0.00000,-6.609999999999957,0.0
1981-02-05,0.00000,-6.899999999999977,0.0
1981-02-06,0.00000,-3.159999999999968,0.0
1981-02-07,0.00000,1.3500000000000227,0.0
1981-02-08,0.00110,2.580000000000041,0.98
1981-02-09,0.00000,-2.4699999999999704,0.17
1981-02-10,0.01030,1.7900000000000205,2.87
1981-02-11,0.72680,10.900000000000034,26.65
1981-02-12,0.00000,-7.649999999999977,0.0
1981-02-13,0.00000,-4.810000000000002,0.0
1981-02-14,0.00000,0.07000000000005002,0.0
1981-02-15,0.00000,3.680000000000007,0.0
1981-02-16,0.00000,5.010000000000048,0.0
1981-02-17,0.00840,9.0,1.6
1981-02-18,0.00720,11.050000000000011,0.66
1981-02-19,0.07810,10.890000000000043,5.86
1981-02-20,0.08830,10.520000000000039,5.09
1981-02-21,0.00000,9.090000000000032,0.02
1981-02-22,0.01080,9.870000000000005,1.59
1981-02-23,0.06040,10.930000000000007,5.57
1981-02-24,0.00000,5.680000000000007,0.0
1981-02-25,0.00000,4.689999999999998,0.0
1981-02-26,0.00000,4.960000000000036,0.0
1981-02-27,0.00000,5.210000000000036,0.0
1981-02-28,0.00000,10.0,0.05
1981-03-01,0.00000,11.189999999999998,0.13
1981-03-02,0.00000,6.810000000000002,0.0
1981-03-03,0.00120,2.7700000000000387,1.21
1981-03-04,0.06350,2.900000000000034,4.96
1981-03-05,0.11670,6.220000000000027,7.18
1981-03-06,0.00000,3.4700000000000273,0.0
1981-03-07,0.00000,1.1100000000000136,0.0
1981-03-08,0.00000,0.5100000000000477,0.0
1981-03-09,0.00000,4.0400000000000205,0.0
1981-03-10,0.00000,4.580000000000041,0.0
1981-03-11,0.00000,5.650000000000034,0.0
1981-03-12,0.00000,3.840000000000032,0.0
1981-03-13,0.00000,7.050000000000011,0.0
1981-03-14,0.00000,4.910000000000025,0.04
1981-03-15,0.00000,3.490000000000009,0.0
1981-03-16,0.00010,7.32000000000005,0.44
1981-03-17,0.00000,1.6299999999999955,0.0
1981-03-18,0.00010,6.740000000000009,0.25
1981-03-19,0.00030,1.5100000000000477,0.36
1981-03-20,0.00000,-2.089999999999975,0.0
1981-03-21,0.02790,1.6299999999999955,1.71
1981-03-22,0.03280,2.5100000000000477,3.07
1981-03-23,0.60460,1.9399999999999977,16.89
1981-03-24,0.00000,3.480000000000018,0.0
1981-03-25,0.00000,5.9500000000000455,0.0
1981-03-26,0.00000,7.53000000000003,0.04
1981-03-27,0.00000,10.5,0.08
1981-03-28,0.00000,8.680000000000007,0.0
1981-03-29,0.00000,11.730000000000018,0.0
1981-03-30,2.14520,14.560000000000002,20.03
1981-03-31,0.00000,15.450000000000045,0.0
1981-04-01,0.00010,16.480000000000018,0.28
1981-04-02,0.00000,13.550000000000011,0.0
1981-04-03,0.00000,16.0,0.0
1981-04-04,0.00000,17.430000000000007,0.0
1981-04-05,0.11160,16.27000000000004,8.11
1981-04-06,0.00070,8.220000000000027,0.49
1981-04-07,0.00000,6.480000000000018,0.0
1981-04-08,0.00000,11.439999999999998,0.0
1981-04-09,0.03350,13.490000000000009,4.63
1981-04-10,0.00070,14.650000000000034,0.72
1981-04-11,0.00000,18.760000000000048,0.0
1981-04-12,0.00040,20.590000000000032,0.4
1981-04-13,0.04990,16.410000000000025,3.26
1981-04-14,0.25450,13.430000000000007,7.7
1981-04-15,0.03090,12.160000000000025,1.5
1981-04-16,0.00140,10.78000000000003,0.6
1981-04-17,0.08320,13.470000000000027,6.57
1981-04-18,0.00000,18.03000000000003,0.12
1981-04-19,0.00000,16.08000000000004,0.0
1981-04-20,0.56720,13.140000000000043,14.26
1981-04-21,0.00000,8.870000000000005,0.0
1981-04-22,0.00000,9.920000000000016,0.0
1981-04-23,0.00040,16.560000000000002,0.63
1981-04-24,0.02250,15.770000000000039,2.43
1981-04-25,0.00000,8.54000000000002,0.0
1981-04-26,0.00000,12.189999999999998,0.0
1981-04-27,0.00000,19.160000000000025,0.0
1981-04-28,0.00000,21.650000000000034,0.0
1981-04-29,0.00110,21.129999999999995,1.38
1981-04-30,0.01480,17.890000000000043,1.97
1981-05-01,0.00070,15.230000000000018,1.21
1981-05-02,0.00000,9.360000000000014,0.03
1981-05-03,0.00000,10.04000000000002,0.0
1981-05-04,0.00000,15.980000000000018,0.0
1981-05-05,0.00000,18.350000000000023,0.0
1981-05-06,0.00020,16.939999999999998,0.94
1981-05-07,0.00240,13.850000000000023,0.94
1981-05-08,0.00000,10.200000000000045,0.0
1981-05-09,0.00000,11.410000000000025,0.03
1981-05-10,0.00540,14.680000000000007,1.98
1981-05-11,0.34790,17.210000000000036,10.1
1981-05-12,0.00000,13.710000000000036,0.06
1981-05-13,0.00000,13.439999999999998,0.0
1981-05-14,0.00000,18.310000000000002,0.0
1981-05-15,0.38250,18.27000000000004,9.93
1981-05-16,0.00000,12.590000000000032,0.0
1981-05-17,0.00000,13.990000000000009,0.48
1981-05-18,0.03610,14.350000000000023,4.51
1981-05-19,0.75080,10.920000000000016,22.87
1981-05-20,0.13670,9.0,8.73
1981-05-21,0.00330,13.07000000000005,0.99
1981-05-22,0.00000,16.53000000000003,0.0
1981-05-23,0.00000,18.439999999999998,0.0
1981-05-24,0.00000,21.0,0.0
1981-05-25,0.00000,22.420000000000016,0.0
1981-05-26,0.00000,22.32000000000005,0.01
1981-05-27,0.21170,19.150000000000034,12.42
1981-05-28,2.26270,17.840000000000032,39.49
1981-05-29,0.01900,18.010000000000048,1.54
1981-05-30,0.00000,21.30000000000001,0.29
1981-05-31,0.00510,22.79000000000002,2.09
1981-06-01,0.00700,20.600000000000023,2.35
1981-06-02,0.07610,21.30000000000001,7.89
1981-06-03,0.05020,23.629999999999995,3.01
1981-06-04,0.00120,23.58000000000004,4.25
1981-06-05,0.01160,23.78000000000003,1.31
1981-06-06,0.18240,24.680000000000007,9.94
1981-06-07,0.56220,22.74000000000001,9.44
1981-06-08,0.00000,22.980000000000018,0.0
1981-06-09,0.00000,25.33000000000004,0.0
1981-06-10,0.00010,26.910000000000025,0.98
1981-06-11,0.00000,23.900000000000034,0.0
1981-06-12,0.00020,22.950000000000045,1.93
1981-06-13,0.00000,25.400000000000034,0.75
1981-06-14,0.00020,27.189999999999998,0.66
1981-06-15,0.00000,27.950000000000045,0.0
1981-06-16,0.00000,27.340000000000032,0.0
1981-06-17,0.00000,25.25,0.0
1981-06-18,0.00000,22.980000000000018,0.0
1981-06-19,0.00000,25.0,0.46
1981-06-20,0.07700,24.640000000000043,3.47
1981-06-21,0.00000,24.980000000000018,0.43
1981-06-22,0.00180,27.460000000000036,0.92
1981-06-23,0.00000,25.140000000000043,0.0
1981-06-24,0.00000,24.32000000000005,0.02
1981-06-25,0.06700,26.510000000000048,3.08
1981-06-26,0.06670,24.02000000000004,3.47
1981-06-27,0.00000,19.33000000000004,0.0
1981-06-28,0.00000,19.640000000000043,0.0
1981-06-29,0.00000,21.28000000000003,0.0
1981-06-30,0.42470,21.840000000000032,10.98
1981-07-01,0.02950,19.29000000000002,4.85
1981-07-02,0.01590,18.210000000000036,4.55
1981-07-03,0.10420,19.80000000000001,7.53
1981-07-04,0.19030,20.920000000000016,8.91
1981-07-05,0.14320,23.960000000000036,7.58
1981-07-06,0.13240,24.08000000000004,8.79
1981-07-07,0.00000,25.0,0.11
1981-07-08,0.00000,27.05000000000001,0.0
1981-07-09,0.00000,26.810000000000002,0.0
1981-07-10,0.08500,26.80000000000001,3.32
1981-07-11,0.00000,26.129999999999995,0.01
1981-07-12,0.00020,27.850000000000023,0.56
1981-07-13,0.00000,26.629999999999995,0.56
1981-07-14,0.00040,26.640000000000043,0.93
1981-07-15,0.00000,24.150000000000034,0.0
1981-07-16,0.30920,22.29000000000002,9.15
1981-07-17,0.60620,24.510000000000048,7.5
1981-07-18,0.00020,24.930000000000007,0.4
1981-07-19,0.00410,26.760000000000048,1.59
1981-07-20,0.02980,26.670000000000016,1.61
1981-07-21,0.00000,27.110000000000014,0.56
1981-07-22,0.00000,23.510000000000048,0.04
1981-07-23,0.00000,23.82000000000005,0.14
1981-07-24,0.01210,22.390000000000043,3.1
1981-07-25,0.10800,21.840000000000032,4.26
1981-07-26,0.00000,26.200000000000045,0.14
1981-07-27,0.00020,27.74000000000001,0.75
1981-07-28,0.07660,28.160000000000025,4.84
1981-07-29,0.02930,26.08000000000004,1.92
1981-07-30,0.00000,20.78000000000003,0.06
1981-07-31,0.00000,20.82000000000005,0.18
1981-08-01,0.01020,22.379999999999995,1.07
1981-08-02,0.00000,22.430000000000007,0.14
1981-08-03,0.00020,23.879999999999995,1.26
1981-08-04,0.00000,25.32000000000005,0.24
1981-08-05,0.00000,27.410000000000025,0.0
1981-08-06,0.00790,26.360000000000014,2.57
1981-08-07,0.70420,25.460000000000036,9.4
1981-08-08,0.96930,25.460000000000036,16.29
1981-08-09,0.00000,25.379999999999995,0.55
1981-08-10,0.00000,24.970000000000027,0.0
1981-08-11,0.00000,26.189999999999998,0.61
1981-08-12,0.05690,24.700000000000045,4.16
1981-08-13,0.00000,22.920000000000016,0.05
1981-08-14,0.00000,24.129999999999995,0.18
1981-08-15,0.00000,25.27000000000004,0.24
1981-08-16,0.00340,26.180000000000007,1.01
1981-08-17,0.00000,23.02000000000004,0.13
1981-08-18,0.00000,20.57000000000005,0.07
1981-08-19,0.00000,18.189999999999998,0.86
1981-08-20,0.00000,19.400000000000034,0.64
1981-08-21,0.00000,19.170000000000016,0.0
1981-08-22,0.00000,19.850000000000023,0.0
1981-08-23,0.00000,19.79000000000002,0.0
1981-08-24,0.00000,22.590000000000032,0.0
1981-08-25,0.00000,22.650000000000034,0.0
1981-08-26,0.00000,21.879999999999995,0.0
1981-08-27,0.00000,22.840000000000032,0.0
1981-08-28,0.00000,23.920000000000016,0.0
1981-08-29,0.00000,22.760000000000048,0.02
1981-08-30,0.52740,22.890000000000043,9.92
1981-08-31,0.00000,23.54000000000002,0.72
1981-09-01,0.15960,23.200000000000045,4.69
1981-09-02,0.00440,23.29000000000002,2.81
1981-09-03,0.42310,22.80000000000001,10.26
1981-09-04,2.75170,20.200000000000045,39.02
1981-09-05,0.07240,20.370000000000005,4.43
1981-09-06,0.00010,21.160000000000025,0.76
1981-09-07,0.03220,21.02000000000004,3.75
1981-09-08,0.00000,21.970000000000027,0.6
1981-09-09,0.00000,18.129999999999995,0.19
1981-09-10,0.00000,18.110000000000014,0.0
1981-09-11,0.00000,20.260000000000048,0.0
1981-09-12,0.00000,21.810000000000002,0.0
1981-09-13,0.00000,22.140000000000043,0.0
1981-09-14,0.00000,23.140000000000043,0.0
1981-09-15,0.06910,22.350000000000023,6.82
1981-09-16,0.60950,20.360000000000014,16.42
1981-09-17,0.00210,18.410000000000025,0.9
1981-09-18,0.00000,15.670000000000016,0.0
1981-09-19,0.00000,12.680000000000007,0.0
1981-09-20,0.00000,14.590000000000032,0.0
1981-09-21,0.00000,17.720000000000027,0.0
1981-09-22,0.00000,18.689999999999998,0.0
1981-09-23,0.00000,16.24000000000001,0.0
1981-09-24,0.00000,11.330000000000041,0.0
1981-09-25,0.00000,13.580000000000041,0.0
1981-09-26,0.00000,18.600000000000023,0.0
1981-09-27,0.00000,19.680000000000007,0.0
1981-09-28,0.00000,19.83000000000004,0.0
1981-09-29,0.00000,13.5,0.0
1981-09-30,0.00000,17.939999999999998,0.0
1981-10-01,0.00080,21.05000000000001,1.24
1981-10-02,0.09460,15.07000000000005,5.52
1981-10-03,0.00000,8.120000000000005,0.0
1981-10-04,0.00000,11.080000000000041,0.0
1981-10-05,0.00000,15.629999999999995,0.0
1981-10-06,0.00000,19.99000000000001,0.39
1981-10-07,0.00000,15.370000000000005,0.0
1981-10-08,0.00000,9.670000000000016,0.0
1981-10-09,0.00000,10.610000000000014,0.01
1981-10-10,0.00020,10.080000000000041,0.5
1981-10-11,0.00000,11.720000000000027,0.01
1981-10-12,0.00000,11.82000000000005,0.0
1981-10-13,0.00000,11.980000000000018,0.0
1981-10-14,0.00000,9.620000000000005,0.0
1981-10-15,0.00000,12.970000000000027,0.0
1981-10-16,0.00000,15.810000000000002,0.0
1981-10-17,0.00000,12.379999999999995,0.0
1981-10-18,0.00000,14.680000000000007,0.63
1981-10-19,0.00000,9.170000000000016,0.04
1981-10-20,0.00000,6.170000000000016,0.0
1981-10-21,0.00000,10.310000000000002,0.0
1981-10-22,0.00000,14.550000000000011,0.0
1981-10-23,0.09080,13.830000000000041,9.37
1981-10-24,0.00020,6.770000000000039,0.12
1981-10-25,0.04880,3.980000000000018,6.7
1981-10-26,0.72610,11.330000000000041,23.23
1981-10-27,4.44800,17.620000000000005,52.75
1981-10-28,0.00000,12.910000000000025,0.05
1981-10-29,0.00000,13.060000000000002,0.22
1981-10-30,0.00000,11.939999999999998,0.26
1981-10-31,0.00000,11.400000000000034,0.0
1981-11-01,0.00000,11.400000000000034,0.0
1981-11-02,0.00000,15.160000000000025,0.0
1981-11-03,0.00000,16.360000000000014,0.0
1981-11-04,0.00060,17.75,0.37
1981-11-05,0.00120,16.74000000000001,0.79
1981-11-06,0.00070,12.990000000000009,0.5
1981-11-07,0.00000,6.180000000000007,0.0
1981-11-08,0.00000,5.720000000000027,0.0
1981-11-09,0.00000,9.510000000000048,0.0
1981-11-10,0.00000,10.390000000000043,0.0
1981-11-11,0.00000,8.379999999999995,0.0
1981-11-12,0.00000,5.939999999999998,0.0
1981-11-13,0.00000,2.580000000000041,0.0
1981-11-14,0.00000,4.439999999999998,0.0
1981-11-15,0.00000,7.720000000000027,0.0
1981-11-16,0.00000,8.310000000000002,0.0
1981-11-17,0.00050,10.78000000000003,0.28
1981-11-18,0.00000,9.210000000000036,0.0
1981-11-19,0.00000,10.050000000000011,0.02
1981-11-20,0.00710,11.620000000000005,1.62
1981-11-21,0.00000,1.670000000000016,0.0
1981-11-22,0.00000,-1.5699999999999932,0.0
1981-11-23,0.00090,-1.0,0.35
1981-11-24,0.38270,1.6899999999999977,12.14
1981-11-25,0.00060,1.7700000000000387,0.16
1981-11-26,0.00000,3.4600000000000364,0.0
1981-11-27,0.00000,9.640000000000043,0.0
1981-11-28,0.00000,7.110000000000014,0.0
1981-11-29,0.00000,2.1299999999999955,0.0
1981-11-30,0.00320,1.4700000000000273,1.2
1981-12-01,0.11710,0.6800000000000068,9.69
1981-12-02,0.02610,6.460000000000036,1.5
1981-12-03,0.00330,6.830000000000041,0.73
1981-12-04,0.00520,5.710000000000036,1.93
1981-12-05,0.00020,2.82000000000005,0.24
1981-12-06,0.00000,-0.12000000000000455,0.0
1981-12-07,0.00000,2.8799999999999955,0.0
1981-12-08,0.00000,6.600000000000023,0.0
1981-12-09,0.00000,0.09000000000003183,0.0
1981-12-10,0.00000,-4.060000000000002,0.0
1981-12-11,0.00000,-3.909999999999968,0.0
1981-12-12,0.00000,-1.1099999999999568,0.0
1981-12-13,0.00000,-0.3100000000000023,0.0
1981-12-14,0.01020,-1.6599999999999682,20.23
1981-12-15,0.58010,2.090000000000032,15.83
1981-12-16,0.05620,0.09000000000003183,2.51
1981-12-17,0.03280,-0.2699999999999818,0.02
1981-12-18,0.00720,-0.20999999999997954,0.0
1981-12-19,0.00000,-5.0,0.0
1981-12-20,0.00000,-7.009999999999991,0.29
1981-12-21,0.00000,-6.159999999999968,0.88
1981-12-22,0.11790,0.18999999999999773,12.95
1981-12-23,0.13050,7.660000000000025,1.1
1981-12-24,0.01070,5.430000000000007,0.08
1981-12-25,0.07110,3.5400000000000205,7.55
1981-12-26,0.00000,1.2600000000000477,0.0
1981-12-27,0.00000,2.0100000000000477,0.04
1981-12-28,0.00000,3.5500000000000114,0.0
1981-12-29,0.00000,3.8100000000000023,0.0
1981-12-30,0.29510,-1.4099999999999682,4.72
1981-12-31,0.47960,-2.2999999999999545,9.17
1982-01-01,0.09070,2.8000000000000114,1.73
1982-01-02,0.00040,0.75,0.0
1982-01-03,0.19350,-0.7799999999999727,30.76
1982-01-04,1.24560,6.32000000000005,14.62
1982-01-05,0.13620,2.5300000000000296,0.0
1982-01-06,0.04280,3.7700000000000387,0.71
1982-01-07,0.00000,8.580000000000041,0.31
1982-01-08,0.00000,0.4600000000000364,0.07
1982-01-09,0.00000,-1.8199999999999932,0.0
1982-01-10,0.00000,-13.759999999999991,0.0
1982-01-11,0.00000,-16.839999999999975,0.0
1982-01-12,0.00000,-10.349999999999966,0.0
1982-01-13,0.00000,-6.099999999999966,11.9
1982-01-14,0.00020,-2.9399999999999977,2.75
1982-01-15,0.00040,-6.699999999999989,0.23
1982-01-16,0.08500,-2.3899999999999864,0.0
1982-01-17,0.00000,-14.669999999999959,0.0
1982-01-18,0.00020,-8.629999999999995,0.0
1982-01-19,0.01020,-2.2099999999999795,6.37
1982-01-20,0.33010,1.8799999999999955,0.95
1982-01-21,0.58600,1.1100000000000136,10.15
1982-01-22,0.00010,-2.42999999999995,1.2
1982-01-23,0.21530,-0.3299999999999841,6.63
1982-01-24,0.00000,-1.4799999999999613,0.17
1982-01-25,0.00000,-5.609999999999957,0.01
1982-01-26,0.00000,-4.279999999999973,0.09
1982-01-27,0.00000,-7.8799999999999955,0.0
1982-01-28,0.02930,-3.0,0.0
1982-01-29,0.00530,0.7300000000000182,0.0
1982-01-30,0.03070,2.410000000000025,1.34
1982-01-31,0.00250,6.939999999999998,1.97
1982-02-01,0.13560,6.28000000000003,6.32
1982-02-02,0.18040,0.6200000000000045,3.87
1982-02-03,2.02240,2.680000000000007,36.78
1982-02-04,0.00000,6.110000000000014,0.0
1982-02-05,0.00000,5.400000000000034,0.0
1982-02-06,0.00000,5.220000000000027,0.0
1982-02-07,0.00000,-2.2199999999999704,0.0
1982-02-08,0.00000,1.0500000000000114,0.0
1982-02-09,0.13360,5.3700000000000045,6.73
1982-02-10,0.00000,0.6899999999999977,0.47
1982-02-11,0.00280,2.0,0.5
1982-02-12,0.00000,2.180000000000007,0.0
1982-02-13,0.01120,1.6000000000000227,2.74
1982-02-14,0.00580,0.4200000000000159,0.73
1982-02-15,0.00000,5.830000000000041,0.19
1982-02-16,0.49100,11.600000000000023,12.83
1982-02-17,0.68540,10.600000000000023,17.18
1982-02-18,0.00000,1.57000000000005,0.52
1982-02-19,0.10320,2.230000000000018,3.68
1982-02-20,0.00000,4.32000000000005,0.0
1982-02-21,0.00000,7.689999999999998,0.0
1982-02-22,0.00000,3.3700000000000045,0.0
1982-02-23,0.00000,4.6200000000000045,0.0
1982-02-24,0.00000,11.510000000000048,0.0
1982-02-25,0.00000,4.360000000000014,0.0
1982-02-26,0.00090,-0.7599999999999909,0.34
1982-02-27,0.00000,-2.3100000000000023,26.47
1982-02-28,0.17380,-0.6499999999999773,3.55
1982-03-01,0.39300,0.21000000000003638,0.11
1982-03-02,0.49080,3.8700000000000045,0.13
1982-03-03,0.00240,7.260000000000048,0.29
1982-03-04,0.00000,4.560000000000002,0.56
1982-03-05,0.00140,11.210000000000036,0.7
1982-03-06,0.10200,5.140000000000043,5.66
1982-03-07,0.99140,1.4800000000000182,18.15
1982-03-08,0.00000,-1.4699999999999704,0.13
1982-03-09,0.00000,3.0300000000000296,0.0
1982-03-10,0.00000,5.110000000000014,0.0
1982-03-11,0.00010,10.580000000000041,0.15
1982-03-12,0.00660,13.5,1.44
1982-03-13,0.00080,13.78000000000003,0.73
1982-03-14,0.00000,10.060000000000002,0.0
1982-03-15,0.52220,7.350000000000023,11.99
1982-03-16,0.02330,3.2600000000000477,3.41
1982-03-17,0.00130,13.0,0.59
1982-03-18,0.00000,12.010000000000048,0.0
1982-03-19,0.06410,12.220000000000027,5.71
1982-03-20,0.28120,10.260000000000048,9.42
1982-03-21,0.00740,11.970000000000027,2.48
1982-03-22,0.00000,8.720000000000027,0.0
1982-03-23,0.00000,5.890000000000043,0.0
1982-03-24,0.01140,7.490000000000009,1.2
1982-03-25,0.01900,9.810000000000002,1.99
1982-03-26,0.07850,6.730000000000018,4.0
1982-03-27,0.00000,0.18000000000000682,0.0
1982-03-28,0.00000,-0.839999999999975,0.0
1982-03-29,0.00000,2.5300000000000296,0.0
1982-03-30,0.00000,7.78000000000003,0.0
1982-03-31,0.00190,13.210000000000036,1.5
1982-04-01,0.00010,13.120000000000005,0.08
1982-04-02,0.00330,12.25,0.73
1982-04-03,0.10150,14.350000000000023,6.93
1982-04-04,0.00000,7.650000000000034,0.02
1982-04-05,0.00000,4.410000000000025,0.09
1982-04-06,0.03620,3.3700000000000045,3.7
1982-04-07,0.00000,-2.2199999999999704,0.0
1982-04-08,0.00170,0.7300000000000182,1.27
1982-04-09,0.08600,2.890000000000043,5.98
1982-04-10,0.00000,2.6299999999999955,0.0
1982-04-11,0.00000,6.010000000000048,0.0
1982-04-12,0.00000,9.379999999999995,0.0
1982-04-13,0.00000,13.470000000000027,0.0
1982-04-14,0.00000,15.25,0.0
1982-04-15,0.00180,13.970000000000027,0.65
1982-04-16,0.01160,15.610000000000014,1.08
1982-04-17,0.27360,19.200000000000045,7.18
1982-04-18,0.01920,13.400000000000034,1.8
1982-04-19,0.00000,12.620000000000005,0.0
1982-04-20,0.00000,13.400000000000034,0.14
1982-04-21,0.00000,13.580000000000041,0.0
1982-04-22,0.00000,7.640000000000043,0.0
1982-04-23,0.00000,6.7000000000000455,0.0
1982-04-24,0.00020,9.760000000000048,0.25
1982-04-25,0.00070,11.160000000000025,0.78
1982-04-26,1.17970,14.57000000000005,27.04
1982-04-27,0.44270,17.310000000000002,11.76
1982-04-28,0.00600,13.29000000000002,1.15
1982-04-29,0.00000,10.510000000000048,0.0
1982-04-30,0.00000,11.29000000000002,0.0
1982-05-01,0.00000,13.900000000000034,0.0
1982-05-02,0.00230,14.850000000000023,1.39
1982-05-03,0.00000,16.370000000000005,0.3
1982-05-04,0.00000,15.140000000000043,0.0
1982-05-05,0.00000,16.210000000000036,0.0
1982-05-06,0.00000,18.100000000000023,0.0
1982-05-07,0.00000,21.29000000000002,0.0
1982-05-08,0.00070,16.980000000000018,1.97
1982-05-09,0.00000,14.860000000000014,0.01
1982-05-10,0.00000,14.879999999999995,0.0
1982-05-11,0.00000,16.54000000000002,0.0
1982-05-12,0.00000,19.620000000000005,0.0
1982-05-13,0.00000,21.55000000000001,0.0
1982-05-14,0.00000,22.82000000000005,0.0
1982-05-15,0.00000,20.900000000000034,0.0
1982-05-16,0.00280,20.99000000000001,0.72
1982-05-17,0.00000,22.480000000000018,0.69
1982-05-18,0.73650,22.310000000000002,9.88
1982-05-19,0.00480,20.610000000000014,2.48
1982-05-20,0.00070,20.910000000000025,1.16
1982-05-21,0.64310,20.83000000000004,10.54
1982-05-22,0.00260,21.57000000000005,2.42
1982-05-23,0.12210,21.99000000000001,5.79
1982-05-24,0.55520,21.129999999999995,10.38
1982-05-25,0.02150,21.150000000000034,1.74
1982-05-26,0.68890,21.100000000000023,10.87
1982-05-27,1.05230,20.160000000000025,12.25
1982-05-28,0.00610,21.460000000000036,2.69
1982-05-29,0.08550,23.53000000000003,4.54
1982-05-30,0.40530,24.560000000000002,12.54
1982-05-31,0.01730,24.910000000000025,1.6
1982-06-01,0.02370,23.379999999999995,3.34
1982-06-02,0.00000,19.370000000000005,0.02
1982-06-03,0.31340,20.900000000000034,5.17
1982-06-04,0.58360,21.29000000000002,11.32
1982-06-05,0.78290,19.970000000000027,16.69
1982-06-06,0.00000,17.03000000000003,0.34
1982-06-07,0.00000,18.379999999999995,0.0
1982-06-08,0.00010,20.590000000000032,0.72
1982-06-09,0.11390,22.980000000000018,4.18
1982-06-10,0.59890,21.340000000000032,16.06
1982-06-11,0.01480,19.090000000000032,3.77
1982-06-12,0.78410,18.090000000000032,15.12
1982-06-13,1.72240,19.170000000000016,29.02
1982-06-14,0.00000,20.230000000000018,0.53
1982-06-15,0.00050,21.710000000000036,1.94
1982-06-16,0.00050,23.470000000000027,1.52
1982-06-17,0.01070,22.890000000000043,2.62
1982-06-18,0.00230,21.960000000000036,1.04
1982-06-19,0.00000,22.100000000000023,0.15
1982-06-20,0.00020,20.939999999999998,0.53
1982-06-21,0.00000,21.04000000000002,0.1
1982-06-22,0.00030,22.410000000000025,2.04
1982-06-23,0.00000,21.180000000000007,0.15
1982-06-24,0.00000,21.07000000000005,0.0
1982-06-25,0.00000,21.79000000000002,0.0
1982-06-26,0.01240,22.99000000000001,2.36
1982-06-27,0.00030,23.900000000000034,0.51
1982-06-28,0.01150,23.910000000000025,1.53
1982-06-29,0.00020,23.660000000000025,0.94
1982-06-30,0.00050,22.0,1.78
1982-07-01,0.00010,20.29000000000002,0.55
1982-07-02,0.00000,20.5,0.0
1982-07-03,0.03040,23.370000000000005,6.59
1982-07-04,0.05190,22.78000000000003,4.27
1982-07-05,0.01050,21.03000000000003,1.11
1982-07-06,0.00000,21.129999999999995,0.0
1982-07-07,0.17210,23.420000000000016,4.3
1982-07-08,0.01020,24.930000000000007,1.95
1982-07-09,0.00340,25.470000000000027,1.32
1982-07-10,0.04630,25.470000000000027,2.96
1982-07-11,0.29540,24.54000000000002,10.2
1982-07-12,0.14590,24.480000000000018,4.11
1982-07-13,1.25440,23.620000000000005,15.45
1982-07-14,0.00190,24.230000000000018,1.02
1982-07-15,0.00000,25.07000000000005,0.0
1982-07-16,0.00000,25.210000000000036,0.19
1982-07-17,0.00020,25.79000000000002,0.59
1982-07-18,0.22700,25.689999999999998,6.83
1982-07-19,0.00000,25.53000000000003,0.0
1982-07-20,0.00000,25.840000000000032,0.0
1982-07-21,0.00000,24.860000000000014,0.0
1982-07-22,0.03970,25.470000000000027,2.97
1982-07-23,0.36900,24.470000000000027,9.4
1982-07-24,0.00890,24.110000000000014,1.26
1982-07-25,0.00020,24.30000000000001,0.29
1982-07-26,0.00000,26.010000000000048,0.0
1982-07-27,0.00000,27.120000000000005,0.05
1982-07-28,0.00020,26.890000000000043,1.03
1982-07-29,0.00010,23.82000000000005,0.71
1982-07-30,0.02130,23.810000000000002,2.69
1982-07-31,0.18990,22.54000000000002,8.26
1982-08-01,0.00570,23.32000000000005,1.17
1982-08-02,0.00000,24.170000000000016,0.0
